filename,blur_score
v04_frame_0644.jpg,605.963958581702
v04_frame_0547.jpg,605.9702452188939
v04_frame_0764.jpg,606.4951891579227
v04_frame_0485.jpg,606.75249429081
v04_frame_0060.jpg,609.330763899622
v04_frame_0930.jpg,610.8718632415478
v04_frame_0456.jpg,613.5608430896324
v04_frame_0429.jpg,613.9827132121886
v04_frame_0299.jpg,615.217859972578
v04_frame_0169.jpg,615.5460751154392
v04_frame_0629.jpg,617.0174095739566
v04_frame_0804.jpg,617.2741514756758
v04_frame_0372.jpg,618.4846170984799
v04_frame_0510.jpg,619.7399317753357
v04_frame_0055.jpg,621.0016404855942
v04_frame_0139.jpg,622.3554271188194
v04_frame_0201.jpg,623.4739926707889
v04_frame_0206.jpg,624.1885706047905
v04_frame_0872.jpg,624.7297328592517
v04_frame_0758.jpg,624.7604997197736
v04_frame_0698.jpg,625.2579309149424
v04_frame_0742.jpg,626.6468206475105
v04_frame_0864.jpg,626.8546526495617
v04_frame_0062.jpg,629.5122873814607
v04_frame_0856.jpg,632.1089636358462
v04_frame_0913.jpg,634.2395366706744
v04_frame_0597.jpg,634.8328951072397
v04_frame_0776.jpg,635.5835847531062
v04_frame_0117.jpg,635.7816088510574
v04_frame_0461.jpg,636.7232712297971
v04_frame_0898.jpg,637.5319020155164
v04_frame_0066.jpg,639.0483804940012
v04_frame_0388.jpg,641.1643683878156
v04_frame_0733.jpg,641.7298144290486
v04_frame_0826.jpg,645.6694732016939
v04_frame_0465.jpg,645.9188029897997
v04_frame_0434.jpg,646.0407519531238
v04_frame_0621.jpg,646.2919312710234
v04_frame_0453.jpg,646.5397728285038
